2.5827,2.5546,2.2717,0.9643
2.1799,2.5546,1.8689,1.3671
2.5827,1.7489,1.8689,2.1728
2.1799,1.3461,1.4660,1.7700
2.1799,1.3461,1.4660,1.7700
2.1799,0.5404,1.4660,1.7700
1.7771,0.1376,1.0632,1.3671
1.3743,0.5404,0.6604,1.7700
1.3743,0.1376,1.0632,1.3671
0.9714,0.5404,0.6604,1.3671
0.9714,0.1376,0.6604,1.3671
1.3743,0.5404,0.6604,0.9643
0.9714,0.9433,0.6604,1.3671
0.9714,1.7489,1.0632,1.3671
1.3743,1.7489,1.0632,0.5615
1.3743,2.1518,1.8689,0.5615
1.3743,2.5546,1.4660,1.3671
2.1799,2.1518,1.8689,1.3671
2.1799,2.5546,1.8689,0.9643
2.5827,2.1518,2.2717,0.9643
2.5827,2.9574,2.2717,1.3671
2.9856,2.1518,2.6745,1.3671
2.5827,1.7489,2.2717,2.1728
2.1799,1.7489,1.4660,1.3671
2.5827,1.3461,1.4660,2.1728
2.1799,0.9433,1.4660,1.7700
1.7771,0.9433,1.0632,1.3671
1.3743,0.9433,0.6604,1.7700
1.3743,0.5404,0.6604,1.3671
1.3743,0.5404,0.6604,1.7700
0.9714,0.5404,0.2575,1.7700
0.9714,0.1376,0.6604,1.7700
0.9714,0.5404,0.2575,1.7700
0.9714,0.9433,1.0632,1.7700
0.9714,1.3461,0.6604,1.3671
1.3743,1.3461,1.0632,1.3671
1.3743,2.1518,1.4660,0.9643
1.3743,2.5546,1.4660,0.9643
1.7771,2.1518,2.2717,0.9643
1.7771,2.1518,2.2717,1.3671
2.1799,2.5546,2.2717,1.3671
2.1799,2.5546,1.8689,1.3671
2.1799,2.5546,1.8689,1.7700
2.5827,1.7489,2.2717,1.7700
2.5827,1.7489,1.8689,2.1728
2.1799,1.3461,1.8689,1.7700
1.7771,1.3461,1.4660,2.5756
1.7771,0.5404,1.4660,1.3671
1.3743,0.9433,1.0632,1.7700
0.9714,0.5404,0.6604,1.7700
1.3743,0.1376,0.6604,1.7700
0.9714,0.5404,0.6604,1.3671
0.9714,0.1376,0.2575,2.1728
0.9714,0.1376,0.6604,1.3671
0.9714,0.9433,0.6604,1.3671
0.9714,1.3461,1.0632,1.3671
1.3743,1.3461,1.0632,1.3671
1.7771,2.1518,1.4660,0.9643
1.7771,2.1518,1.4660,0.9643
2.1799,1.7489,1.8689,0.9643
2.1799,2.9574,2.2717,1.7700
2.5827,2.9574,2.2717,1.3671
2.5827,2.5546,1.8689,1.7700
2.1799,2.5546,2.2717,2.1728
2.5827,1.7489,2.2717,1.3671
2.5827,1.7489,1.8689,2.1728
2.5827,1.3461,1.4660,1.7700
2.1799,0.9433,1.4660,1.7700
1.7771,0.5404,1.4660,2.1728
1.7771,0.5404,0.6604,2.1728
1.3743,0.5404,0.6604,1.3671
0.9714,0.5404,0.6604,1.7700
0.9714,0.5404,0.6604,2.1728
0.9714,0.5404,0.6604,1.3671
0.9714,0.5404,0.6604,0.9643
0.9714,0.9433,0.6604,0.9643
0.9714,0.9433,0.6604,0.9643
1.3743,1.3461,1.0632,1.7700
1.3743,1.7489,1.4660,1.3671
1.7771,2.5546,1.4660,1.3671
2.1799,2.5546,1.8689,1.3671
2.1799,2.1518,1.8689,0.9643
2.1799,2.9574,2.2717,1.7700
2.5827,2.5546,2.2717,1.3671
2.5827,2.1518,2.2717,1.7700
2.5827,2.1518,1.8689,2.1728
2.1799,2.1518,1.4660,1.7700
2.1799,1.3461,1.4660,1.7700
2.1799,0.9433,1.4660,1.7700
1.7771,0.9433,1.0632,1.7700
1.3743,0.5404,1.0632,1.7700
1.3743,0.1376,1.0632,1.7700
1.3743,0.5404,0.6604,1.7700
1.3743,0.1376,0.2575,1.3671
0.9714,0.1376,0.6604,1.7700
0.9714,0.5404,0.6604,0.9643
0.5686,0.9433,0.6604,1.3671
0.9714,1.3461,0.6604,1.3671
0.9714,1.3461,1.0632,1.7700
1.3743,1.3461,1.4660,1.3671
1.3743,2.1518,1.4660,1.3671
1.7771,2.5546,1.8689,0.9643
2.1799,2.1518,2.6745,1.3671
2.1799,2.9574,2.2717,1.3671
2.1799,2.5546,2.2717,1.3671
2.5827,2.5546,2.2717,2.5756
2.5827,1.7489,1.8689,1.3671
2.5827,1.7489,1.8689,0.9643
2.1799,1.7489,1.4660,1.7700
2.1799,1.3461,1.4660,2.1728
1.7771,0.5404,1.0632,2.1728
1.3743,0.5404,1.0632,1.7700
1.3743,0.5404,1.0632,2.1728
1.3743,0.1376,1.0632,2.1728
1.3743,0.1376,0.2575,1.7700
0.9714,0.5404,0.2575,1.3671
1.3743,0.1376,0.6604,1.3671
0.9714,0.5404,0.6604,1.3671
0.9714,0.9433,1.0632,0.9643
0.9714,1.7489,1.0632,1.3671
1.3743,1.7489,1.4660,0.9643
1.3743,2.5546,1.8689,0.9643
1.7771,2.1518,1.8689,1.7700
2.1799,2.5546,2.2717,0.5615
2.1799,2.5546,2.2717,1.3671
2.1799,2.9574,2.2717,1.7700
2.5827,2.5546,1.8689,1.3671
2.1799,2.1518,2.2717,2.1728
2.5827,2.1518,1.8689,2.1728
2.1799,1.3461,1.8689,1.7700
2.1799,1.7489,1.0632,2.1728
1.7771,0.9433,1.0632,1.7700
1.7771,0.5404,1.0632,2.1728
1.3743,0.5404,0.6604,1.7700
1.3743,0.5404,1.0632,1.3671
1.3743,0.1376,0.6604,1.7700
0.9714,0.1376,0.6604,1.3671
0.9714,0.5404,0.2575,0.9643
0.9714,0.5404,0.6604,1.3671
0.9714,0.9433,0.6604,0.9643
0.9714,1.3461,1.4660,1.3671
1.3743,1.7489,1.4660,1.7700
1.7771,1.7489,1.8689,0.9643
1.7771,2.1518,1.8689,0.9643
2.1799,2.1518,2.2717,1.3671
2.1799,2.5546,1.8689,0.9643
2.1799,2.5546,2.2717,1.3671
2.5827,2.5546,2.2717,1.3671
2.5827,2.1518,2.2717,1.7700
2.5827,1.7489,2.2717,1.3671
2.5827,1.3461,1.8689,1.3671
2.1799,0.9433,1.8689,1.7700
1.7771,0.9433,1.0632,2.1728
1.7771,0.9433,1.0632,2.1728
1.3743,0.1376,1.0632,2.1728
1.3743,0.1376,1.0632,1.3671
1.3743,0.1376,0.2575,1.3671
0.9714,0.1376,0.2575,0.9643
0.9714,0.1376,0.6604,1.7700
0.9714,0.5404,0.6604,1.3671
0.9714,1.3461,0.6604,0.5615
1.3743,1.3461,1.0632,0.9643
1.3743,1.3461,1.4660,0.9643
1.3743,2.1518,1.4660,0.9643
1.7771,2.1518,1.8689,1.7700
1.7771,2.1518,1.8689,1.3671
1.7771,2.9574,2.2717,1.7700
2.1799,2.9574,2.2717,1.7700
2.5827,2.1518,1.8689,1.7700
2.5827,2.5546,2.2717,2.1728
2.1799,1.7489,2.2717,1.7700
2.5827,1.3461,1.4660,0.9643
2.1799,1.3461,1.4660,1.7700
2.1799,0.9433,1.4660,1.7700
1.7771,0.5404,1.0632,2.5756
1.7771,0.5404,0.6604,2.1728
1.3743,0.5404,0.6604,1.3671
0.9714,0.1376,0.6604,1.3671
1.3743,0.1376,0.6604,1.3671
0.9714,0.5404,0.6604,0.9643
0.9714,0.5404,0.6604,0.9643
0.9714,1.3461,1.0632,1.3671
1.3743,0.9433,1.0632,0.9643
1.3743,1.7489,1.4660,0.5615
1.3743,1.7489,1.4660,1.7700
1.7771,1.7489,1.8689,1.3671
2.1799,2.1518,1.8689,0.9643
2.1799,2.5546,1.8689,1.3671
2.5827,2.5546,1.8689,0.9643
2.1799,2.1518,2.6745,0.9643
2.5827,2.1518,2.2717,1.3671
2.5827,1.7489,1.8689,1.7700
2.1799,1.7489,1.4660,1.3671
2.5827,1.3461,1.8689,1.3671
2.1799,0.9433,1.0632,1.7700
1.3743,0.9433,1.0632,2.1728
1.7771,0.1376,1.0632,2.1728
1.3743,0.5404,0.6604,1.7700
0.9714,0.1376,0.6604,1.3671
0.9714,0.1376,1.0632,1.7700
0.9714,0.1376,0.6604,1.3671
0.9714,0.5404,0.2575,0.9643
1.3743,0.9433,1.0632,0.9643
0.9714,1.3461,1.4660,0.9643
0.9714,1.7489,1.4660,0.5615
1.3743,1.7489,1.4660,1.3671
1.7771,2.1518,1.8689,0.9643
1.7771,2.1518,1.8689,0.9643
2.1799,2.5546,2.2717,1.7700
2.1799,2.5546,1.8689,1.7700
2.1799,2.1518,2.2717,1.3671
2.5827,2.1518,1.8689,1.3671
2.5827,1.7489,1.8689,1.7700
2.5827,1.3461,1.8689,1.7700
2.1799,1.3461,1.4660,1.7700
2.1799,0.9433,1.0632,2.5756
1.7771,0.5404,1.4660,1.3671
1.7771,0.5404,0.6604,1.3671
1.3743,0.5404,0.6604,1.3671
0.9714,0.1376,0.6604,1.3671
0.9714,0.5404,0.6604,0.9643
0.5686,0.5404,0.2575,1.7700
0.9714,0.9433,0.6604,1.7700
0.9714,1.3461,0.6604,0.9643
0.9714,1.7489,1.0632,0.9643
0.9714,1.7489,1.0632,1.3671
1.3743,1.7489,1.8689,1.3671
1.7771,1.7489,1.8689,0.9643
2.1799,2.1518,1.8689,0.5615
2.1799,2.5546,1.8689,2.1728
2.1799,2.5546,2.2717,1.3671
2.5827,2.5546,2.2717,1.3671
2.5827,2.1518,2.2717,1.7700
2.5827,1.3461,1.8689,2.1728
2.5827,1.3461,1.8689,1.7700
2.1799,1.3461,1.4660,1.3671
2.1799,1.3461,1.0632,1.3671
2.1799,0.5404,1.0632,2.1728
1.7771,0.5404,0.6604,1.3671
1.3743,0.5404,0.6604,2.1728
1.3743,0.5404,0.2575,1.3671
0.9714,0.5404,-0.5481,1.7700
0.9714,0.1376,0.6604,1.7700
0.9714,0.5404,0.6604,0.9643
0.9714,1.3461,0.6604,0.9643
1.3743,1.3461,1.0632,0.9643
1.3743,1.7489,1.0632,1.3671
1.7771,1.7489,1.4660,1.3671
1.3743,2.1518,1.8689,0.9643
1.7771,2.5546,1.8689,1.3671
2.1799,2.5546,1.8689,0.9643
2.1799,2.5546,2.2717,1.7700
2.1799,2.1518,1.8689,1.7700
2.9856,2.5546,1.8689,1.7700
2.5827,2.1518,2.2717,2.1728
2.5827,1.7489,1.8689,1.7700
1.7771,1.3461,1.4660,1.7700
2.1799,0.9433,1.4660,1.7700
1.7771,0.5404,0.6604,2.1728
1.7771,0.1376,1.0632,1.7700
1.3743,0.5404,0.6604,1.7700
1.3743,0.1376,0.6604,1.7700
0.9714,-0.2652,0.2575,1.3671
0.9714,0.5404,0.6604,1.3671
0.5686,0.5404,0.2575,1.3671
0.9714,0.9433,1.0632,0.9643
1.3743,1.7489,1.0632,0.5615
1.3743,0.5404,1.4660,1.3671
1.3743,2.1518,1.8689,1.3671
1.3743,2.5546,1.4660,0.9643
2.1799,2.5546,1.8689,0.9643
2.1799,2.5546,2.2717,1.7700
2.1799,2.5546,2.2717,1.7700
2.5827,2.5546,2.2717,0.9643
2.5827,2.5546,1.8689,1.7700
2.5827,2.1518,1.8689,1.3671
2.5827,1.7489,1.8689,1.7700
2.1799,1.7489,1.4660,2.1728
2.1799,0.9433,1.4660,1.3671
1.7771,0.9433,1.0632,1.7700
1.7771,0.1376,1.0632,2.1728
1.3743,0.1376,0.6604,1.3671
1.3743,0.5404,0.6604,1.3671
1.3743,0.5404,0.6604,2.1728
0.9714,0.1376,0.2575,1.7700
0.9714,0.5404,0.6604,1.7700
0.9714,0.5404,0.6604,1.7700
0.9714,1.3461,1.0632,1.7700
1.3743,1.7489,1.4660,1.3671
1.3743,1.7489,1.0632,0.9643
1.7771,2.1518,1.8689,1.3671
2.1799,2.5546,1.8689,0.9643
2.1799,2.5546,2.2717,0.9643
2.1799,2.5546,2.2717,2.1728
2.5827,2.1518,2.2717,1.3671
2.5827,2.1518,2.2717,1.3671
2.5827,2.1518,1.8689,1.3671
2.5827,1.7489,2.2717,1.7700
2.5827,1.3461,1.8689,2.1728
2.1799,1.3461,1.0632,2.1728
1.7771,0.9433,1.0632,2.1728
1.7771,0.5404,0.6604,1.7700
1.3743,0.9433,0.6604,2.5756
0.9714,0.1376,0.2575,2.1728
1.3743,0.5404,0.6604,1.7700
0.9714,0.5404,0.2575,1.7700
0.9714,0.5404,0.6604,1.7700
0.5686,0.9433,0.6604,1.7700
1.3743,0.9433,1.0632,1.3671
1.3743,1.7489,1.4660,1.7700
1.3743,2.1518,1.4660,1.3671
1.3743,2.1518,1.8689,0.5615
1.7771,2.5546,2.2717,0.9643
2.1799,2.5546,1.8689,0.9643
2.5827,2.1518,2.2717,1.3671
2.5827,2.5546,2.6745,0.9643
2.5827,2.5546,1.8689,1.7700
2.9856,1.7489,1.8689,1.3671
2.5827,1.7489,1.8689,2.1728
2.5827,1.3461,1.8689,1.7700
2.1799,0.9433,1.4660,1.3671
1.7771,0.5404,1.0632,1.3671
1.7771,0.1376,1.0632,1.7700
1.7771,0.1376,0.6604,1.3671
1.3743,0.1376,0.6604,1.3671
1.3743,0.1376,0.6604,1.3671
0.9714,0.5404,1.0632,2.1728
0.9714,0.9433,0.6604,1.7700
0.9714,0.9433,1.0632,1.7700
1.3743,1.3461,1.0632,1.3671
1.3743,1.3461,1.4660,1.3671
1.3743,1.7489,1.4660,0.9643
1.3743,2.1518,1.8689,0.9643
1.7771,2.5546,1.8689,1.3671
2.1799,2.1518,2.2717,0.9643
2.1799,2.9574,1.8689,1.7700
2.5827,2.5546,1.8689,1.7700
2.5827,2.5546,2.2717,1.3671
2.5827,2.1518,1.8689,1.7700
2.1799,2.1518,1.4660,2.1728
2.1799,1.3461,1.8689,2.1728
2.1799,0.9433,1.8689,2.1728
2.1799,0.9433,1.0632,1.3671
1.7771,0.5404,0.6604,1.3671
1.7771,0.5404,0.6604,2.1728
1.3743,0.1376,0.6604,1.3671
0.9714,0.5404,0.2575,1.7700
0.9714,0.1376,0.2575,0.9643
0.9714,0.5404,0.2575,1.7700
0.9714,0.9433,0.6604,1.3671
1.3743,1.3461,1.0632,1.3671
0.9714,1.7489,1.0632,1.7700
1.3743,1.7489,1.4660,0.9643
1.7771,2.5546,1.4660,1.3671
1.7771,2.5546,1.8689,1.7700
1.7771,2.5546,1.8689,1.3671
2.1799,2.5546,1.8689,1.3671
2.1799,2.5546,1.8689,1.3671
2.5827,2.1518,1.8689,1.3671
2.5827,1.7489,1.8689,1.7700
2.5827,1.7489,1.4660,1.7700
2.5827,1.7489,1.4660,1.7700
2.1799,0.9433,1.4660,1.7700
1.7771,0.9433,1.0632,2.1728
1.3743,0.5404,0.6604,2.1728
1.3743,0.5404,0.6604,1.7700
0.9714,0.1376,0.2575,2.1728
0.9714,0.5404,0.6604,1.7700
0.9714,0.1376,0.6604,1.7700
0.9714,0.1376,0.6604,0.9643
0.9714,0.9433,0.6604,1.3671
0.9714,1.3461,0.6604,0.9643
1.3743,1.3461,1.4660,0.9643
1.3743,1.7489,1.0632,0.5615
1.3743,2.1518,1.4660,1.3671
1.7771,2.1518,1.4660,1.3671
2.1799,2.1518,2.2717,1.7700
2.5827,2.5546,2.2717,1.3671
2.1799,2.5546,2.2717,0.9643
2.1799,2.5546,1.8689,1.7700
2.5827,1.7489,2.2717,0.9643
2.1799,2.1518,1.4660,1.3671
2.1799,1.7489,1.4660,1.7700
2.1799,0.9433,1.4660,1.7700
1.7771,0.9433,1.4660,1.3671
1.7771,0.5404,1.0632,1.7700
1.7771,0.1376,0.2575,1.3671
0.9714,0.5404,0.6604,2.1728
0.9714,0.1376,0.2575,2.1728
0.9714,0.5404,0.2575,1.3671
1.3743,0.1376,0.2575,1.7700
0.9714,0.5404,0.6604,0.9643
0.9714,1.3461,0.6604,0.5615
0.9714,1.3461,1.0632,0.5615
1.3743,1.3461,1.0632,0.5615
1.3743,1.7489,1.8689,0.9643
1.7771,2.1518,1.8689,0.9643
1.7771,2.1518,1.8689,1.7700
2.1799,2.5546,2.2717,1.3671
2.5827,2.1518,2.2717,0.9643
2.5827,2.5546,1.8689,0.9643
2.5827,2.1518,2.2717,1.3671
2.5827,1.7489,2.2717,1.3671
2.5827,1.7489,1.8689,1.3671
2.5827,1.3461,1.4660,1.3671
1.7771,0.9433,1.0632,2.1728
2.1799,0.1376,0.6604,1.3671
1.3743,0.1376,0.6604,1.7700
1.3743,0.1376,0.2575,2.1728
0.9714,0.1376,0.6604,2.1728
0.9714,0.1376,0.2575,1.3671
0.9714,-0.2652,0.2575,1.7700
0.9714,0.5404,0.6604,1.7700
1.3743,0.9433,1.0632,1.3671
1.3743,1.3461,1.0632,0.5615
1.3743,1.7489,1.0632,0.5615
1.3743,2.1518,1.4660,1.3671
1.7771,2.1518,1.4660,0.9643
2.1799,2.5546,1.8689,1.3671
2.1799,2.5546,1.8689,1.7700
2.1799,2.9574,2.2717,0.9643
2.5827,2.1518,2.2717,1.7700
2.5827,2.1518,2.2717,1.3671
2.5827,2.1518,1.8689,1.7700
2.5827,1.7489,1.8689,1.7700
2.1799,0.9433,1.4660,1.3671
2.1799,0.9433,1.0632,2.1728
1.7771,0.5404,1.4660,1.7700
1.3743,0.5404,1.0632,1.7700
1.3743,0.5404,0.6604,1.3671
0.9714,0.5404,0.2575,1.7700
1.3743,-0.2652,0.6604,1.3671
0.9714,0.1376,0.6604,1.3671
0.5686,0.9433,0.6604,1.3671
0.9714,0.9433,1.0632,1.3671
0.9714,1.3461,1.0632,1.3671
0.9714,1.7489,1.0632,1.7700
1.7771,1.7489,1.8689,0.9643
1.7771,2.9574,1.4660,0.5615
2.1799,2.5546,1.4660,0.9643
2.5827,2.5546,2.2717,0.9643
2.5827,2.5546,1.8689,1.7700
2.5827,2.1518,2.2717,0.9643
2.5827,2.1518,1.8689,1.3671
2.5827,1.7489,1.8689,1.7700
2.5827,1.3461,1.8689,1.3671
2.5827,0.9433,1.0632,1.3671
1.7771,1.3461,1.0632,2.1728
2.1799,0.5404,1.0632,1.7700
1.7771,0.1376,1.0632,1.7700
1.3743,0.1376,1.0632,1.7700
0.9714,0.5404,0.6604,1.7700
0.9714,0.5404,0.6604,1.3671
1.3743,0.5404,0.2575,1.3671
0.9714,0.9433,0.6604,1.7700
0.9714,0.9433,1.0632,1.3671
1.3743,1.3461,1.0632,0.9643
1.3743,1.7489,1.0632,0.5615
1.3743,1.7489,1.8689,0.5615
1.7771,2.5546,1.4660,1.3671
2.1799,2.5546,1.8689,1.7700
2.5827,2.5546,2.2717,0.5615
2.5827,2.5546,2.2717,1.3671
2.5827,2.5546,1.8689,1.3671
2.5827,2.1518,2.2717,1.3671
2.5827,1.7489,1.8689,1.7700
2.5827,1.3461,1.8689,1.7700
2.1799,1.3461,1.4660,1.7700
1.7771,0.9433,1.0632,2.1728
1.7771,0.5404,0.6604,2.1728
1.7771,0.5404,0.6604,1.3671
1.3743,0.1376,0.6604,1.7700
1.3743,-0.2652,0.6604,1.3671
1.3743,-0.2652,0.6604,2.1728
0.9714,0.5404,0.2575,0.9643
0.9714,0.1376,0.6604,0.9643
0.9714,0.9433,0.6604,1.7700
0.9714,1.3461,1.0632,1.3671
1.3743,1.7489,1.4660,0.5615
1.7771,1.7489,1.4660,1.3671
1.7771,2.1518,1.4660,1.7700
2.1799,2.5546,2.6745,0.9643
2.1799,2.5546,2.2717,1.3671
2.5827,2.1518,2.2717,1.3671
2.5827,2.5546,2.2717,1.3671
2.1799,2.5546,2.2717,0.9643
2.1799,2.1518,1.8689,2.1728
2.5827,1.7489,1.8689,1.7700
2.5827,1.3461,1.8689,1.7700
1.7771,1.3461,1.0632,1.7700
1.7771,0.5404,1.0632,1.7700
1.3743,0.5404,1.0632,1.7700
1.7771,0.5404,0.6604,1.3671
0.9714,0.5404,0.2575,1.3671
1.3743,0.5404,0.6604,2.1728
0.9714,0.9433,0.6604,0.9643
0.9714,0.5404,0.6604,1.7700
0.9714,0.9433,1.0632,0.9643
0.9714,1.3461,1.0632,0.9643
1.3743,1.7489,1.0632,1.7700
1.3743,1.7489,1.4660,0.9643
1.7771,2.1518,1.8689,0.5615
1.7771,2.5546,2.2717,1.3671
2.1799,2.5546,2.2717,1.3671
2.1799,2.5546,2.2717,1.3671
2.5827,2.5546,1.8689,1.3671
2.5827,2.1518,1.8689,2.1728
2.1799,2.1518,1.8689,2.1728
2.5827,1.7489,1.4660,1.7700
2.5827,1.3461,1.8689,2.1728
2.1799,0.9433,1.4660,1.3671
1.7771,0.9433,1.0632,2.5756
1.3743,0.5404,0.6604,1.3671
1.7771,0.5404,0.6604,1.7700
0.9714,0.1376,0.2575,2.1728
0.9714,0.1376,0.6604,1.3671
0.9714,0.1376,0.6604,1.7700
0.5686,0.5404,0.6604,1.7700
0.9714,0.9433,0.6604,0.5615
0.9714,1.3461,1.0632,1.7700
1.3743,1.7489,1.0632,1.3671
1.3743,1.7489,1.4660,0.9643
1.7771,2.9574,1.8689,1.3671
2.1799,2.1518,1.8689,2.1728
1.7771,2.5546,2.2717,1.7700
2.1799,2.1518,2.6745,1.3671
2.1799,2.5546,2.2717,0.9643
2.1799,2.5546,1.8689,2.1728
2.5827,2.1518,1.8689,0.9643
2.5827,1.7489,1.8689,0.9643
2.1799,1.3461,1.4660,1.3671
2.1799,0.9433,1.0632,1.7700
2.1799,0.9433,1.0632,2.1728
1.7771,0.1376,1.0632,1.3671
1.3743,0.1376,0.6604,1.3671
1.3743,0.1376,0.6604,2.1728
0.9714,-0.2652,0.6604,1.3671
0.9714,0.1376,0.6604,0.9643
0.5686,0.5404,0.6604,1.7700
0.9714,0.5404,1.0632,1.3671
0.9714,1.3461,1.0632,1.7700
0.9714,1.7489,1.0632,1.7700
1.3743,1.7489,1.4660,1.3671
1.7771,2.1518,1.8689,1.3671
2.1799,2.1518,2.2717,0.9643
2.1799,2.5546,2.2717,2.1728
2.5827,2.9574,1.8689,1.7700
2.5827,2.5546,2.2717,1.7700
2.5827,2.1518,2.2717,2.1728
2.9856,2.1518,1.8689,1.7700
2.5827,1.7489,1.4660,1.7700
2.1799,1.7489,1.4660,2.1728
2.1799,1.3461,1.4660,1.7700
1.7771,0.9433,1.0632,2.5756
1.7771,0.1376,1.0632,1.7700
1.3743,0.5404,1.0632,1.3671
1.3743,0.1376,0.6604,2.1728
0.9714,0.5404,0.6604,1.7700
0.9714,0.1376,0.6604,0.9643
0.9714,0.5404,0.6604,1.3671
0.9714,0.9433,1.0632,1.7700
1.3743,1.3461,1.0632,0.9643
0.9714,1.7489,1.0632,1.3671
1.7771,1.7489,1.4660,0.9643
1.7771,2.1518,1.4660,0.9643
1.7771,2.5546,1.4660,1.7700
2.1799,2.9574,1.8689,0.9643
2.5827,2.5546,2.2717,1.3671
2.5827,2.1518,2.2717,1.7700
2.1799,2.5546,2.2717,1.3671
2.5827,1.7489,2.2717,0.9643
