-1.2103,-0.4907,-0.5843,-1.6663
-0.8075,-2.5048,-0.1814,-1.6663
-0.4046,-0.8935,-0.9871,-0.8607
-1.2103,-0.0878,-1.3899,-2.0691
-1.2103,0.3150,-0.1814,-0.4578
0.4010,0.3150,-0.9871,-0.4578
-0.4046,-0.8935,-0.1814,1.1535
-0.4046,-0.0878,0.2214,-0.4578
-0.0018,0.3150,0.2214,-0.8607
-0.0018,1.1207,-0.1814,-1.2635
0.8039,-0.0878,0.2214,-0.0550
-0.0018,1.1207,-0.1814,-0.4578
0.4010,0.7178,0.2214,-0.4578
0.4010,0.7178,-0.1814,-0.0550
-0.0018,0.7178,0.6242,-0.4578
0.4010,1.5235,-0.1814,-1.2635
1.6095,1.1207,-0.1814,0.3478
1.2067,0.3150,-0.5843,-0.4578
0.8039,0.7178,0.2214,-0.4578
1.2067,0.7178,-0.1814,-0.0550
0.4010,1.5235,1.0271,-0.8607
-0.0018,0.7178,0.2214,-0.8607
-0.8075,0.7178,-0.1814,-0.8607
-0.4046,-0.0878,0.6242,-1.6663
-0.0018,-0.0878,0.6242,-0.8607
-0.8075,-0.4907,0.2214,0.3478
-1.2103,-0.4907,0.6242,-1.2635
-1.2103,-0.4907,-0.9871,-0.4578
-0.8075,-0.4907,-0.9871,-0.4578
-0.8075,-0.4907,-0.9871,0.3478
-0.4046,-0.4907,0.2214,-1.2635
-1.6131,-0.8935,-0.5843,-0.8607
-2.0159,-0.0878,-1.3899,-2.0691
-0.8075,-1.2963,0.2214,-1.6663
-1.2103,-1.6992,-0.1814,-1.2635
-0.8075,-1.2963,-1.3899,-0.8607
-0.8075,-1.2963,-1.3899,-2.0691
-1.6131,-0.8935,-0.9871,-1.2635
-1.2103,-1.2963,-1.3899,-0.8607
-1.2103,-0.8935,-0.5843,-1.6663
-1.6131,-0.0878,-0.5843,-2.0691
-1.6131,-0.0878,-1.3899,-0.4578
-0.8075,-0.4907,-1.3899,-1.2635
-1.2103,-0.0878,-0.9871,-0.8607
-0.0018,-0.4907,0.2214,-1.2635
0.4010,-0.4907,0.2214,-1.6663
0.8039,-0.8935,1.0271,-0.8607
-0.4046,0.7178,-0.5843,-1.6663
-0.4046,0.7178,-0.9871,-0.4578
0.8039,-0.0878,-1.3899,0.7507
0.4010,0.7178,-0.1814,-0.4578
1.6095,0.3150,0.2214,-0.8607
1.2067,0.7178,-0.1814,-1.2635
1.2067,0.3150,-0.1814,-0.0550
-0.4046,0.7178,-0.1814,-0.0550
-0.0018,0.3150,0.6242,-0.4578
0.4010,0.3150,1.0271,-0.8607
-0.4046,1.5235,-0.1814,-0.4578
0.4010,0.7178,0.6242,-0.8607
-0.4046,-0.0878,1.0271,-0.8607
-0.4046,0.7178,-0.1814,-0.4578
-0.0018,-0.0878,0.2214,-0.4578
-0.8075,-0.0878,0.2214,-0.4578
0.4010,-0.4907,-0.1814,-0.8607
-0.0018,-0.8935,0.6242,-0.8607
-1.6131,-0.0878,-0.9871,-0.4578
-0.8075,-0.8935,0.2214,-1.2635
-0.4046,-0.8935,-0.9871,-0.8607
-2.0159,-0.8935,-1.3899,-0.8607
-1.2103,-1.2963,-0.1814,-1.2635
-0.4046,-1.2963,-0.9871,-0.4578
-1.6131,-0.4907,-0.9871,-1.2635
-1.6131,-0.8935,-0.9871,-1.2635
-1.6131,-1.2963,-0.1814,-2.0691
-0.4046,-0.8935,-0.5843,-1.2635
-1.6131,-1.6992,-0.1814,0.3478
-0.4046,-0.4907,-1.3899,-0.8607
-0.4046,-0.4907,-0.1814,-1.2635
-0.0018,-0.0878,-1.7928,-1.2635
0.4010,-0.0878,-0.1814,-0.8607
-0.4046,-0.8935,-0.1814,-0.8607
0.8039,-0.4907,0.6242,-1.2635
0.4010,0.7178,0.2214,-0.4578
-0.0018,1.5235,-0.1814,-0.8607
0.4010,0.7178,0.2214,-0.4578
0.8039,1.1207,1.0271,-0.0550
0.4010,1.5235,0.6242,-0.4578
1.2067,0.7178,1.0271,-0.4578
-0.0018,1.1207,0.2214,0.3478
0.4010,1.5235,-0.1814,-0.0550
0.8039,1.1207,0.2214,-0.0550
1.2067,0.3150,0.2214,-0.4578
0.8039,0.7178,0.2214,-0.0550
0.8039,0.3150,1.4299,1.1535
0.8039,0.7178,0.2214,0.3478
-0.0018,0.7178,-0.1814,-0.0550
0.4010,0.3150,-0.1814,-0.0550
-0.0018,0.3150,0.6242,-0.4578
-0.4046,-0.4907,1.0271,-0.8607
0.4010,-0.4907,-0.1814,-0.8607
-0.4046,-0.0878,-0.1814,-1.2635
-1.2103,0.3150,0.6242,-0.8607
-1.2103,-0.0878,0.2214,-0.8607
-1.2103,-0.4907,-1.3899,-1.2635
-2.0159,-0.0878,-0.9871,0.3478
-1.2103,-1.2963,0.2214,-1.2635
-1.2103,-1.2963,-0.9871,-0.8607
-1.2103,-0.8935,-0.5843,-1.6663
-0.8075,-0.8935,-0.5843,-0.8607
-1.6131,-0.4907,-0.5843,-1.2635
-0.8075,-0.8935,-0.5843,-1.2635
-0.4046,-0.8935,-0.5843,-1.6663
-0.4046,-0.4907,-0.9871,0.3478
-0.0018,-0.8935,-0.1814,-1.6663
-0.8075,-0.4907,-0.1814,-1.6663
-0.4046,-0.0878,-1.3899,-0.0550
-0.4046,0.3150,-0.5843,-0.8607
-0.0018,0.3150,-0.1814,-0.8607
1.2067,-0.0878,0.2214,-1.2635
1.2067,0.7178,-0.5843,-0.4578
1.6095,-0.4907,-0.5843,0.3478
0.4010,1.1207,0.2214,-0.8607
1.6095,0.3150,0.6242,-0.4578
0.8039,0.7178,0.6242,-0.4578
2.0124,0.7178,0.2214,0.3478
1.2067,0.7178,0.6242,-1.2635
1.6095,0.7178,1.0271,-0.0550
0.8039,0.7178,1.0271,-0.4578
2.0124,0.7178,1.4299,-0.8607
0.8039,1.1207,0.2214,-0.0550
-0.0018,1.1207,1.0271,-0.4578
1.2067,0.7178,0.2214,-0.0550
0.8039,1.1207,-0.1814,-0.0550
0.4010,1.5235,-0.1814,-0.0550
-0.0018,1.1207,-0.1814,0.3478
-0.0018,0.7178,-0.1814,0.3478
-0.4046,0.7178,-0.5843,-0.8607
-0.4046,-0.4907,1.0271,-0.8607
-0.0018,-0.0878,0.6242,-0.4578
-1.2103,0.3150,0.6242,-0.8607
-0.8075,-0.4907,0.6242,-1.2635
-1.2103,-0.8935,0.6242,-1.2635
-1.2103,-0.8935,0.2214,-1.2635
-2.0159,-0.8935,-0.5843,-0.4578
-1.2103,-0.4907,-0.9871,-1.2635
-1.2103,-0.8935,-0.9871,-0.8607
-1.6131,-0.4907,-1.3899,-0.8607
-2.0159,-0.8935,-0.9871,-1.2635
-1.2103,-0.4907,-1.3899,-0.8607
-1.6131,-0.8935,-0.9871,-1.2635
-0.8075,-1.2963,-0.1814,-0.8607
-0.8075,-1.2963,-0.1814,-1.6663
-0.0018,-0.4907,-0.5843,-1.6663
-0.8075,-0.0878,-1.3899,-1.2635
0.4010,-0.4907,-0.5843,-2.0691
-0.4046,0.3150,-1.3899,-1.2635
0.4010,-0.4907,0.2214,-2.0691
-0.4046,0.7178,0.2214,-1.2635
0.4010,0.3150,-0.1814,-1.6663
0.8039,0.7178,-0.5843,-0.4578
1.2067,-0.0878,0.6242,-1.2635
0.4010,0.7178,-0.1814,-0.8607
0.8039,1.1207,-0.1814,-0.8607
1.2067,0.3150,1.0271,-1.2635
-0.0018,1.1207,-0.1814,-0.4578
0.8039,0.7178,1.0271,-0.8607
0.8039,1.5235,-0.1814,0.3478
-0.4046,0.7178,0.2214,-0.4578
0.8039,0.3150,1.0271,-0.8607
0.8039,0.3150,0.2214,-0.4578
-0.0018,0.3150,1.0271,-0.8607
-0.0018,0.3150,-0.1814,-0.0550
-0.4046,-0.0878,0.6242,-0.4578
-1.2103,-0.0878,-0.5843,-0.0550
-0.8075,-0.0878,-0.9871,-0.4578
-0.8075,-0.4907,0.2214,-0.4578
-0.4046,-0.8935,0.2214,-0.4578
-1.2103,-0.4907,-0.1814,-1.6663
-1.2103,-0.4907,0.2214,-1.2635
-1.2103,-0.4907,-1.3899,-0.8607
-1.6131,-0.4907,-1.3899,-1.2635
-2.0159,-0.4907,-1.7928,-1.2635
-0.8075,-0.8935,-1.3899,-0.8607
-1.6131,-0.8935,-0.9871,-1.6663
-1.2103,-0.4907,-1.3899,-1.2635
-0.8075,-0.8935,-0.5843,-1.6663
-1.2103,-0.0878,-0.1814,-0.8607
-0.8075,-0.4907,-0.1814,-1.2635
-0.4046,-0.4907,-0.1814,-1.6663
-0.0018,-0.0878,-0.9871,-0.8607
-0.4046,0.3150,-0.1814,-1.6663
0.4010,0.3150,0.2214,-1.6663
-0.0018,0.3150,0.2214,-1.2635
0.8039,-0.0878,0.6242,-1.2635
1.2067,-0.0878,1.0271,-1.2635
0.8039,0.7178,0.2214,-0.8607
0.4010,1.1207,0.2214,-1.2635
0.4010,1.1207,0.6242,-0.0550
0.4010,1.1207,0.6242,-0.8607
0.8039,0.7178,-0.1814,-0.0550
0.8039,0.3150,1.0271,-0.8607
0.4010,0.7178,-0.1814,0.3478
0.8039,-0.0878,1.4299,-0.8607
0.4010,1.1207,1.0271,-0.4578
0.4010,0.3150,-0.1814,-0.8607
0.4010,0.3150,-0.5843,-0.0550
-0.0018,0.3150,-0.1814,-0.8607
0.8039,-0.0878,-0.5843,-0.4578
0.4010,-0.4907,0.2214,-0.4578
-0.4046,-0.4907,0.2214,-0.8607
-1.2103,-0.0878,0.2214,-0.8607
-1.2103,-0.8935,0.2214,-0.4578
-0.0018,-1.2963,-0.5843,-0.4578
-1.2103,-0.4907,-0.5843,-1.6663
-1.2103,-0.4907,-0.1814,-2.0691
-1.2103,-0.4907,-0.9871,-1.6663
-0.8075,-1.2963,-0.1814,-2.0691
-0.8075,-1.2963,-0.9871,-0.8607
-1.2103,-1.2963,-0.5843,-0.8607
-2.0159,-0.4907,-0.9871,-1.2635
-0.8075,-0.4907,-0.9871,-1.2635
-1.2103,-0.0878,-0.5843,-0.8607
-1.2103,-0.4907,-0.1814,-1.6663
-0.4046,-1.2963,-0.9871,-0.8607
-1.2103,-0.4907,-0.9871,-1.6663
-0.4046,-0.4907,-0.9871,-0.8607
-0.8075,-0.0878,-0.5843,-0.8607
-0.8075,-0.0878,0.2214,-1.6663
-0.0018,-0.4907,-0.5843,-0.4578
-0.4046,-0.0878,-0.1814,-0.8607
0.4010,-0.0878,-0.5843,-0.4578
-0.4046,-0.0878,-0.5843,-0.0550
-0.0018,0.7178,-0.1814,-1.2635
0.8039,0.7178,0.6242,-0.4578
0.8039,0.7178,0.2214,0.3478
0.8039,0.7178,0.2214,-0.8607
1.6095,-0.0878,1.0271,-1.2635
1.2067,0.3150,1.0271,-0.8607
0.4010,0.7178,0.2214,-0.4578
0.4010,0.3150,0.6242,-0.0550
0.4010,0.3150,0.6242,-0.4578
0.4010,1.5235,-0.1814,-0.0550
0.8039,1.1207,0.2214,-0.4578
0.4010,0.3150,0.6242,-0.4578
-0.0018,-0.0878,0.6242,-0.0550
-0.4046,0.3150,-0.1814,-0.8607
-0.0018,-0.4907,0.2214,-0.4578
-1.2103,0.3150,-0.1814,-0.4578
-0.4046,-0.0878,0.2214,-0.8607
-0.8075,-0.0878,-0.5843,-0.4578
-1.2103,-0.0878,-0.9871,-0.4578
-0.4046,-0.8935,0.2214,-0.8607
-0.8075,-0.0878,-0.9871,-0.4578
-0.8075,-0.8935,-0.1814,-1.6663
-2.0159,-0.4907,-0.9871,-0.4578
-1.2103,-1.2963,-0.5843,-0.8607
-0.4046,-0.4907,-0.9871,-1.2635
-1.2103,-0.4907,-0.5843,-1.6663
-1.2103,-0.8935,-0.5843,-0.8607
-1.6131,-0.0878,-1.3899,-1.2635
-0.8075,-0.4907,-0.9871,-1.2635
-1.2103,-0.0878,-0.5843,-2.0691
-0.8075,-0.4907,-0.1814,-0.8607
-0.4046,-0.4907,-0.9871,-1.2635
-0.0018,-1.2963,-0.1814,-2.0691
0.4010,-0.4907,-0.5843,-1.2635
0.4010,-0.0878,-0.1814,-1.2635
-0.4046,-0.4907,-0.1814,-1.6663
-0.0018,0.3150,-0.9871,-0.8607
-0.0018,0.3150,-1.3899,-1.6663
0.8039,0.7178,-0.9871,-0.4578
1.6095,-0.4907,-0.5843,-0.4578
0.4010,0.7178,-0.5843,-0.4578
0.8039,0.3150,0.2214,-0.8607
1.2067,1.1207,-0.1814,-0.8607
1.2067,0.7178,0.6242,-1.2635
0.8039,0.7178,0.6242,-0.8607
0.8039,1.1207,-0.1814,-0.4578
0.8039,0.3150,1.0271,-1.2635
-0.4046,0.7178,-0.1814,-0.0550
0.4010,-0.0878,1.0271,-1.2635
-0.0018,1.1207,-0.1814,0.3478
0.8039,0.3150,0.2214,-0.0550
-0.0018,-0.4907,1.0271,-0.4578
-0.8075,-0.0878,0.2214,-0.8607
-0.4046,-0.0878,-0.9871,-0.0550
-0.0018,-0.8935,-0.5843,-0.4578
-1.2103,-0.4907,-0.5843,-0.4578
-0.8075,-0.8935,0.2214,-1.2635
-1.2103,-0.0878,0.2214,-0.8607
-2.0159,-0.0878,-1.3899,-1.6663
-1.6131,-0.4907,-1.3899,-0.4578
-0.8075,-0.4907,-1.3899,-0.4578
-1.2103,-0.8935,-0.1814,-1.6663
-2.0159,-0.0878,-0.9871,-0.8607
-0.4046,-1.2963,0.2214,-1.6663
-1.2103,-0.4907,-1.3899,-0.8607
-0.0018,-0.4907,-0.1814,-1.6663
-0.8075,-0.0878,-0.9871,-1.2635
-0.4046,-0.0878,-1.3899,-0.8607
-0.4046,-0.0878,-0.1814,-0.8607
-0.0018,-0.0878,-0.1814,-0.4578
0.4010,-0.0878,0.2214,-1.2635
0.4010,0.3150,-0.1814,-1.2635
0.4010,0.3150,-2.1956,-0.4578
-0.0018,1.1207,-0.1814,-0.4578
-0.0018,0.3150,-0.1814,-0.0550
1.2067,-0.4907,1.4299,-0.8607
0.8039,0.7178,-0.1814,-0.0550
-0.0018,-0.0878,1.0271,-0.0550
1.6095,0.3150,1.4299,-1.2635
1.2067,0.3150,1.4299,-0.8607
-0.0018,1.5235,0.6242,0.3478
0.8039,1.1207,0.6242,-0.4578
1.2067,0.3150,0.6242,-0.4578
0.8039,0.7178,-0.1814,-0.4578
1.2067,0.7178,0.2214,-0.0550
0.4010,0.3150,0.6242,-0.8607
0.4010,0.3150,1.0271,-0.8607
-0.4046,-0.0878,0.6242,-0.0550
-0.4046,0.3150,0.6242,-1.2635
-0.0018,0.3150,-0.5843,-0.0550
-0.8075,-0.4907,1.0271,-1.2635
-1.2103,-0.0878,-0.9871,-0.8607
-0.0018,-0.0878,-0.9871,-0.4578
-1.2103,-0.4907,0.2214,-0.8607
-1.6131,-0.4907,-0.5843,-0.4578
-0.8075,-1.2963,0.2214,-1.6663
-1.6131,-0.0878,-0.9871,-0.4578
-0.4046,-1.2963,-0.5843,-1.6663
-0.8075,-0.4907,-1.3899,-0.8607
-1.6131,-0.4907,-1.3899,-0.8607
-1.6131,-0.0878,-0.5843,-1.2635
-0.8075,-0.4907,-0.1814,-1.6663
-1.2103,-0.4907,-0.1814,-1.2635
-0.4046,-0.0878,0.2214,-1.2635
-0.4046,-0.0878,0.2214,-1.6663
-0.0018,0.3150,-0.5843,-0.8607
0.4010,-0.0878,-0.1814,-1.2635
-0.4046,0.7178,-0.5843,-0.4578
0.8039,-0.4907,0.2214,-1.6663
-0.0018,0.7178,-0.1814,-0.0550
-0.0018,0.3150,1.0271,-1.2635
0.4010,1.1207,-0.1814,-0.4578
0.8039,1.1207,-0.1814,-0.4578
0.4010,1.5235,0.6242,-0.8607
1.6095,1.1207,1.0271,-0.8607
0.4010,1.1207,0.2214,-0.0550
1.6095,0.7178,-0.1814,-0.4578
0.8039,1.5235,0.2214,-0.0550
-0.4046,1.5235,0.2214,-0.4578
0.4010,1.1207,1.0271,0.3478
0.8039,0.7178,0.6242,-0.4578
-0.0018,0.3150,0.6242,-0.8607
0.8039,0.7178,0.6242,-0.0550
0.4010,0.3150,0.2214,-0.4578
-0.4046,0.7178,0.6242,-0.4578
-0.0018,0.7178,0.2214,-0.4578
-0.0018,-0.0878,-0.1814,0.3478
-0.4046,-0.0878,1.0271,-0.0550
-0.4046,-0.4907,0.2214,-0.0550
-0.4046,-0.4907,0.6242,-0.0550
-1.6131,-0.0878,0.2214,-0.0550
-0.8075,-0.4907,0.2214,-0.0550
-1.2103,-0.8935,0.2214,-0.8607
-1.6131,-0.4907,-0.1814,-1.2635
-1.6131,-0.4907,-0.1814,-1.2635
-1.2103,-0.8935,-0.9871,-0.8607
-0.4046,-1.6992,-0.1814,-1.6663
-1.2103,-1.2963,-1.3899,-0.8607
-0.8075,-0.8935,-0.9871,-0.8607
-0.4046,-0.8935,-0.5843,-1.2635
-1.2103,-0.4907,-0.9871,-1.2635
-0.4046,-0.4907,-1.3899,-1.2635
-0.4046,-0.4907,-0.9871,-1.6663
-0.0018,-0.0878,-0.5843,-2.0691
-0.4046,-0.0878,-0.9871,-0.8607
-0.0018,-0.4907,-0.9871,-1.6663
-0.0018,-0.0878,-0.5843,-0.8607
-0.0018,0.3150,-0.1814,-1.2635
0.8039,0.3150,-0.5843,-2.0691
0.4010,0.3150,-0.1814,-0.8607
0.8039,0.7178,0.6242,-1.2635
1.2067,0.3150,0.2214,-1.2635
0.4010,0.7178,0.2214,-1.2635
0.8039,0.7178,0.6242,-0.8607
-0.0018,0.7178,-0.1814,-0.4578
0.8039,0.7178,0.2214,-0.0550
0.4010,0.7178,0.2214,-0.4578
-0.0018,0.7178,0.2214,-0.4578
0.4010,0.7178,0.2214,-0.4578
-0.0018,0.7178,-0.1814,-0.0550
-0.0018,0.3150,0.2214,-0.0550
-0.0018,-0.0878,-0.1814,-0.4578
-0.8075,-0.0878,-0.1814,-0.8607
-0.4046,-0.4907,0.6242,-0.4578
-0.8075,-0.8935,0.6242,-1.2635
0.4010,-0.4907,-1.7928,-0.4578
-0.4046,-0.8935,-0.5843,-0.4578
-1.2103,-0.0878,-0.5843,-0.8607
-1.2103,-0.4907,-1.3899,-0.4578
-1.2103,-0.4907,-0.1814,-1.6663
-1.2103,-0.4907,-0.9871,-1.2635
-0.8075,-1.2963,-0.5843,-0.8607
-0.8075,-1.2963,-1.3899,-0.8607
-0.8075,-0.8935,-0.9871,-1.6663
-0.8075,-0.0878,-0.5843,-0.8607
-0.4046,-0.8935,-0.1814,-1.2635
-1.2103,-0.4907,-0.9871,-1.2635
-0.8075,-0.0878,-0.1814,-1.2635
-0.4046,-0.4907,0.2214,-1.6663
-0.0018,-0.0878,-0.1814,-0.8607
0.4010,-0.4907,-0.1814,-1.2635
-0.4046,0.3150,-0.5843,-0.4578
-0.0018,0.7178,-0.5843,-1.2635
0.8039,-0.0878,0.2214,-1.2635
0.8039,0.7178,-0.5843,-0.8607
-0.0018,1.1207,-0.1814,0.3478
0.4010,0.3150,0.6242,-0.8607
0.4010,0.3150,0.6242,-0.8607
1.2067,0.3150,1.0271,-0.0550
0.4010,0.3150,1.0271,-0.8607
-0.0018,1.1207,0.6242,-0.8607
0.4010,0.7178,0.6242,-0.8607
-0.0018,1.1207,-0.9871,-0.0550
1.2067,0.3150,-0.1814,-0.0550
0.8039,-0.0878,0.2214,-0.8607
-0.4046,0.7178,-0.1814,-0.4578
-0.4046,0.7178,-0.5843,-0.0550
0.8039,-0.4907,-0.5843,0.3478
-0.4046,0.3150,-0.9871,-1.2635
-0.8075,0.3150,-0.5843,-0.0550
-1.2103,-0.0878,-0.9871,-0.4578
-0.8075,-0.0878,0.2214,-1.2635
-0.4046,-0.4907,0.2214,-0.4578
-0.4046,-0.8935,0.2214,-1.6663
-1.6131,-0.4907,-0.1814,-1.6663
-1.6131,-0.0878,-0.9871,-1.2635
-1.2103,-0.0878,-0.9871,-0.8607
-1.6131,-0.8935,-0.1814,-1.2635
-1.2103,-0.8935,-0.9871,-0.4578
-0.8075,-0.4907,-1.3899,-1.2635
-0.8075,-2.5048,-0.1814,-1.2635
-0.8075,-0.8935,0.2214,-1.2635
-0.8075,-0.4907,-0.1814,-1.6663
-1.6131,0.3150,-0.9871,-0.8607
-0.4046,-0.0878,-1.3899,-0.8607
-0.8075,-0.0878,-0.9871,-0.4578
0.4010,-0.0878,-0.5843,-0.8607
0.8039,-0.4907,0.6242,-0.8607
0.8039,-0.4907,1.0271,-1.6663
-0.0018,0.3150,-0.1814,-0.8607
0.4010,0.3150,-0.1814,-0.4578
-0.4046,0.3150,-0.5843,-1.6663
0.8039,-0.0878,0.6242,-1.2635
-0.0018,0.7178,-0.1814,-0.4578
-0.0018,1.1207,-0.9871,-0.8607
1.2067,-0.0878,0.6242,-0.8607
1.2067,0.3150,0.6242,-0.8607
0.8039,-0.0878,0.6242,-0.8607
0.4010,0.7178,-0.1814,-0.4578
-0.4046,0.3150,-0.1814,-0.8607
0.4010,1.1207,-0.1814,-0.8607
0.4010,1.1207,-0.5843,-0.0550
0.4010,0.3150,0.2214,-0.4578
0.4010,-0.0878,-0.1814,-0.0550
0.4010,-0.0878,1.0271,-0.8607
0.4010,-0.0878,0.6242,-0.8607
-0.0018,-0.4907,0.6242,-0.8607
-0.8075,-0.0878,-0.9871,-0.0550
-0.8075,-0.4907,-0.1814,-0.4578
-0.4046,-0.0878,-0.9871,-0.4578
-1.6131,-0.4907,0.2214,-1.2635
-1.6131,-0.4907,-1.3899,-0.4578
-1.2103,-1.2963,0.2214,-1.2635
-1.6131,-0.4907,-0.9871,-0.4578
-2.0159,-0.8935,-0.5843,-1.2635
-1.2103,-0.8935,-0.9871,-0.8607
-1.6131,-0.4907,-1.3899,-0.8607
-1.6131,-0.4907,-0.1814,-1.6663
-0.8075,-1.6992,-0.9871,-1.2635
-0.8075,-0.8935,-0.5843,-1.2635
-1.6131,-0.8935,-0.1814,-2.4720
-1.6131,-0.4907,-1.3899,-0.8607
-0.8075,-0.8935,-0.5843,-1.2635
-0.4046,-0.8935,-0.5843,-1.2635
-0.4046,-0.4907,-0.9871,-1.2635
-0.4046,1.1207,-0.9871,0.3478
0.8039,-0.0878,-0.1814,-1.2635
0.8039,0.3150,-0.5843,-1.2635
0.4010,1.1207,1.0271,-1.6663
0.4010,0.7178,0.2214,-1.2635
1.2067,0.3150,-0.1814,-0.8607
0.4010,1.1207,-0.1814,-0.4578
0.8039,0.3150,-0.5843,-0.8607
0.4010,0.7178,-0.1814,-0.8607
0.8039,0.3150,0.2214,-0.0550
1.6095,0.3150,-0.1814,-0.4578
-0.0018,1.1207,1.4299,-1.2635
0.8039,0.3150,0.6242,-0.0550
-0.0018,1.1207,-0.1814,-0.8607
0.4010,0.3150,-0.1814,-0.0550
-0.8075,0.7178,-0.1814,-0.8607
-0.0018,0.7178,-0.5843,-0.0550
-0.4046,-0.4907,0.2214,-0.8607
-0.8075,-0.0878,0.2214,-0.0550
-1.2103,-0.0878,-0.1814,-1.2635
-1.2103,-0.8935,-0.5843,-0.4578
-2.4188,-0.4907,-0.1814,-0.8607
-1.6131,-0.4907,-0.9871,-0.8607
-1.6131,-1.2963,-0.1814,-1.2635
-1.6131,-0.4907,-0.1814,-1.6663
-1.6131,-0.8935,-0.9871,-1.6663
-0.4046,-1.2963,-0.5843,-1.6663
-1.6131,-1.2963,-0.9871,-0.8607
-0.8075,-0.8935,-0.9871,-0.8607
